id,price
0,4345.7196338684735
1,1100.7645365260084
2,16504.2065533227
3,6526.802310450484
4,1505.1250615336924
5,2170.1677315617244
6,1961.9134615202806
7,1859.5934557053524
8,3545.797109199188
9,15295.189720882308
10,3624.593012262477
11,629.5261832873526
12,738.2429390816844
13,3854.1524191142216
14,878.6599377446773
15,4518.239658359988
16,2458.8985733318514
17,4278.159517749151
18,583.0700633171242
19,3856.9903021428586
20,812.8112411493815
21,8562.784164904437
22,785.9867659953633
23,11464.312747010388
24,4234.623259285563
25,6959.700470699149
26,5169.599359504824
27,627.4488197973906
28,2270.295455310197
29,15800.573353938904
30,702.5330094439157
31,4631.470031600796
32,8688.814500879122
33,6150.629765028959
34,1656.3316490426043
35,1642.7351173232728
36,653.3417817748451
37,2391.160560388688
38,16153.718915172547
39,449.9804138691122
40,963.81884119834
41,5980.982679848731
42,2258.8328903902598
43,5010.668713925826
44,1996.2767895681782
45,1331.34818105732
46,5430.92030584317
47,5522.380511974744
48,3648.2451476704828
49,1339.5188100076832
50,562.3897581985956
51,772.7048589558798
52,644.5389103969637
53,2788.8559329579466
54,4656.257756291488
55,822.4610223639619
56,4130.931461730571
57,1951.6229175464935
58,2154.494523547875
59,934.3917037200908
60,6368.099966036129
61,7909.756342585839
62,1402.6268994529405
63,4318.774043451677
64,3919.7276131412755
65,7042.847590968425
66,2805.1614079780884
67,3760.7956012488316
68,791.4158710902112
69,747.8198548183036
70,5179.928163162771
71,4509.482690765862
72,988.3507427370741
73,5206.511770358485
74,2816.9427156814522
75,16615.989522550593
76,15689.32919600613
77,12797.714520894839
78,818.3321650583769
79,11009.194149381907
80,3714.807242485702
81,6578.65409511848
82,6589.001465672325
83,13900.007609616634
84,6597.128930414749
85,11952.362858339675
86,1856.5972496388176
87,8917.014146905743
88,1134.031012690552
89,1835.119666934093
90,13406.402111835037
91,5129.5099171240345
92,1743.4553933069656
93,760.7282103589223
94,2596.580193959185
95,1030.8382716788792
96,1073.4343963306196
97,3470.700909582433
98,1023.9807260889938
99,9183.15230643945
100,781.6384704523928
101,1817.1034500336993
102,3439.33547464036
103,985.2984473526056
104,6240.217459062914
105,891.1859414288436
106,8778.437082965982
107,1022.5671331873963
108,669.3876895898507
109,4268.029862355795
110,3416.4822189928614
111,6563.515994402907
112,1329.9196404204574
113,683.8812244720638
114,4413.314398008491
115,2273.82902928266
116,16312.662904155288
117,1530.5406826004057
118,1075.1665493831802
119,795.3135491691121
120,541.912194867712
121,13153.953888585938
122,498.08531815839973
123,3339.4530076517335
124,12055.251646577362
125,943.4529587352266
126,1256.7682396320956
127,2356.098627775104
128,2617.1492516977255
129,4283.309883621312
130,1518.9248975868527
131,2114.5640689454935
132,722.6004678919169
133,708.4348604277507
134,649.3393103100938
135,2740.114282243207
136,522.328135466371
137,1943.078685864813
138,4928.999562287889
139,3103.493307931796
140,516.7402132061911
141,8882.04575805034
142,1292.2016421280332
143,15255.605785203647
144,4527.010346988564
145,771.1217929705957
146,1536.5805849915819
147,16526.61127041697
148,12022.682459110632
149,5686.217743657994
150,4186.827455760047
151,9607.780594448157
152,637.8037110866243
153,2290.1844398576413
154,4252.468862790916
155,4552.54262756732
156,6748.687774992887
157,13573.34772815574
158,2088.9678873752
159,12689.0923267223
160,2626.931610224262
161,3794.3846284936226
162,424.8127770457406
163,4534.979004148661
164,2532.2343905693497
165,872.9978164792074
166,794.459689255723
167,4237.333395446567
168,3339.008768189017
169,16443.226044792653
170,10348.012650013492
171,10511.710408981513
172,2004.6720702565265
173,12184.75925542948
174,582.2141417929934
175,889.2280773043709
176,949.221254030816
177,772.7048589558798
178,1260.3900798657917
179,4800.869577279148
180,1160.5667957981218
181,2042.3564071957273
182,2548.910164078958
183,665.9395160055365
184,3119.152093697484
185,594.272209648666
186,4960.1661726375205
187,5998.602221821
188,7458.927113767493
189,15073.992683446904
190,7813.700966129504
191,2727.442878035868
192,2444.6014504481636
193,807.9418729976103
194,3788.089618007756
195,7126.079164027641
196,3404.9169749769007
197,5952.475287133291
198,1280.2098830263471
199,11910.416567120004
200,863.4558976171709
201,1020.403499873403
202,887.1254165355709
203,6408.084767918273
204,5093.812227146918
205,6032.964204725406
206,1234.4029064587335
207,2237.934289692018
208,8228.582175858479
209,4028.2168839082824
210,566.2380470257851
211,4953.015332748021
212,2498.251096384402
213,1383.7567353445256
214,1287.2613422266882
215,11932.285023768767
216,1200.188507941742
217,4656.257756291488
218,6179.556761205108
219,583.2196072488239
220,2107.1625024268114
221,2718.1913533788234
222,5548.110408140458
223,1377.6187978918538
224,778.9531035650023
225,611.2103957972803
226,2625.537992933388
227,5646.838176597078
228,887.6266155611295
229,612.6657127724146
230,4008.2317080012554
231,3525.8446102151124
232,7022.773626636564
233,841.211141399876
234,843.2032844346618
235,2235.618470329651
236,599.4829336752231
237,2458.2880188480535
238,5181.320419463976
239,2613.992389115733
240,434.16114676973086
241,2610.3088357538845
242,14900.251847939182
243,705.062764461207
244,979.0033118503874
245,1220.432752908926
246,2254.835234612643
247,855.2182665975406
248,11064.441066492538
249,678.1082213958474
250,1196.16610380554
251,1517.1237783450435
252,1291.8025028758284
253,693.7711489998982
254,687.3772909562789
255,649.1356421979433
256,13507.390058978186
257,839.9898746184027
258,678.5036251027051
259,12184.75925542948
260,480.12537119921365
261,7363.157252110475
262,7141.092224794497
263,5580.738888629638
264,1711.1505600790993
265,9500.00804006502
266,3022.397553219363
267,2409.081344413107
268,657.7825003422314
269,1570.7316405506936
270,958.4939786187875
271,4686.992773277319
272,3565.1320761919305
273,973.2900287863002
274,9098.551327268799
275,545.3939080086178
276,1202.6884301456807
277,3570.1376400039408
278,564.8172842221402
279,2193.908347725267
280,1080.3020621608473
281,10561.62454395236
282,2105.525807591174
283,7424.478729209411
284,489.4261352448125
285,9917.627640144094
286,9215.83938070304
287,2413.194252952684
288,742.49097031318
289,1316.9014517300536
290,864.6876952593559
291,5153.749210239509
292,1470.9500279833758
293,12906.699638992483
294,561.4602133955915
295,9763.30689027149
296,2665.677172140497
297,1604.6286739697218
298,932.1483425834309
299,2330.923064387781
300,10534.1283792014
301,1683.0882146777924
302,2624.059074397602
303,3730.557530498663
304,6041.221463865761
305,1882.8140169995258
306,760.3692953730765
307,582.3924949839694
308,921.3102947121764
309,8599.110032970746
310,1623.0568329291427
311,4520.485219048285
312,15366.680261208632
313,1366.842516374976
314,6371.456141847691
315,4616.555897462183
316,912.5714892120901
317,8102.552687326491
318,6140.438195828918
319,3130.386109973807
320,1818.8020761606829
321,3817.608926920628
322,1005.8690184085402
323,702.9067690523522
324,693.6111464651713
325,4059.314895328784
326,824.383017250711
327,760.6044792898686
328,3089.502987956014
329,3367.6186819828545
330,15472.987716653513
331,2830.844940098381
332,2269.2927241903913
333,792.4834314246489
334,7461.9971358046605
335,3916.985022087588
336,5120.487532431269
337,461.2474002989727
338,790.5404472614356
339,10701.38602398432
340,753.4255040871416
341,499.7473667164873
342,773.9170799974677
343,1889.479730950889
344,799.1103915348036
345,3306.0566803389042
346,2009.146527346862
347,4008.885741601693
348,6713.443786209247
349,2387.9514568634104
350,656.7636326535669
351,1889.2948659914532
352,6329.882595749579
353,1605.407553805035
354,848.6363073628405
355,14315.644608594914
356,7555.648215875484
357,905.1349777176321
358,889.2626482486319
359,16460.763146968126
360,2544.677980787247
361,7137.800378764919
362,2156.3313549593886
363,3293.474363138319
364,15363.946879722762
365,567.1312193195474
366,5618.182549847877
367,1809.1683724636266
368,3399.2671194446557
369,12586.824416947515
370,8593.989977595422
371,2794.359400025247
372,892.5592434269308
373,2594.363086525874
374,10462.39458840844
375,8648.859640691873
376,2839.214103109639
377,1862.6160053924364
